t,Marker,P,V'O2,V'O2/kg,V'CO2,HF,V'E/V'O2,RER,AF,V'E,W,EU/kg,EU,EUKH,EUFett,CHO,Fett,V'O2_filtered
0 days 00:04:56,,-,2.51379044616083,45.2120583841877,2.73151176974145,-,35.9618042697486,1.08661076897365,45.11,96.40007,32.8563543837149,13.5308749425745,752.316646807141,684.546867411002,0.0,166.556415428468,0.0,2.556414674862467
0 days 00:04:57,,-,2.61794496183243,47.0853410401516,2.82949037667474,-,35.9970516469674,1.08080590613114,46.15,100.37625,33.0696605253282,14.0915031080642,783.48757280837,712.909870993337,0.0,173.457389536092,0.0,2.5650604991987094
0 days 00:04:58,,-,2.53899331603792,45.6653474107539,2.77339471095419,-,36.734240067061,1.09232060338074,47.61,99.60012,33.284014251531,13.6665333786313,759.8592558519,691.410027246171,0.0,168.226284001501,0.0,2.554844995149815
0 days 00:04:59,,-,2.53899331603792,45.6653474107539,2.77339471095419,-,36.734240067061,1.09232060338074,47.61,99.60012,33.4950862670454,13.6665333786313,759.8592558519,691.410027246171,0.0,168.226284001501,0.0,2.529092956435634
0 days 00:05:00,,-,2.46045906680308,44.2528609137244,2.64016847082458,-,36.0691552228545,1.0730389732738,44.44,94.6572,33.7028939214116,13.2438103522436,736.355855584745,670.023847510987,0.0,163.022833944279,0.0,2.5050383179898152
0 days 00:05:01,,-,2.54698549045404,45.8090915549287,2.78948564041928,-,36.0190823009541,1.09521065230804,47.24,98.023,33.9110337791656,13.7095525223745,762.251120244025,693.586429009776,0.0,168.755822143498,0.0,2.4997486977014436
0 days 00:05:02,,-,2.52017543391163,45.3268962933746,2.70556239308048,-,35.9128212989214,1.07356113256017,47.61,96.83874,34.1216558124112,13.5652431497167,754.22751912425,686.28560556634,0.0,166.979466074535,0.0,2.52020120744329
0 days 00:05:03,,-,2.54631240864218,45.7969857669456,2.76178541770148,-,36.0657080758487,1.08462159172928,47.24,98.11748,34.3322498682821,13.7059295529913,762.049683146314,693.403137659248,0.0,168.711225707846,0.0,2.5577490766744626
0 days 00:05:04,,-,2.54631240864218,45.7969857669456,2.76178541770148,-,36.0657080758487,1.08462159172928,47.24,98.11748,34.5439303358228,13.7059295529913,762.049683146314,693.403137659248,0.0,168.711225707846,0.0,2.5787615086375797
0 days 00:05:05,,-,2.54008333509771,45.6849520701027,2.78555450305137,-,35.5946983119442,1.09663902146904,42.85,96.11255,34.7553518851734,13.6724005787416,760.185472178035,691.706857530469,0.0,168.298505481866,0.0,2.5370105469399316
0 days 00:05:06,,-,2.47495397446569,44.5135606918289,2.69638161312122,-,35.2867006421217,1.08946737633913,45.11,93.33259,34.9638073439025,13.3218314868957,740.693830671398,673.971051482983,0.0,163.983224205105,0.0,2.431629273090643
0 days 00:05:07,,-,2.47495397446569,44.5135606918289,2.69638161312122,-,35.2867006421217,1.08946737633913,45.11,93.33259,35.1695556302001,13.3218314868957,740.693830671398,673.971051482983,0.0,163.983224205105,0.0,2.3501609288357126
0 days 00:05:08,,-,2.11081500667147,37.9642986811415,2.24584402565575,-,31.5156040627647,1.06397008669993,38.21,71.60554,35.3601680858174,11.3617958592376,631.715849773609,574.809965845751,0.0,139.856439378528,0.0,2.3986686254140817
0 days 00:05:09,,-,2.64975818425528,47.6575212995555,2.74734059550546,-,33.4284088738062,1.03682691191596,45.8,94.6686,35.5580464677859,14.2627428129415,793.008500399548,721.573139558573,0.0,175.565240768509,0.0,2.562893284577741
0 days 00:05:10,,-,2.82355026991864,50.7832782359468,2.94224399243825,-,33.5502296556348,1.04203704952029,48.78,101.2185,35.7855504631012,15.1982062206856,845.020265870118,768.899609433327,0.0,187.080196942415,0.0,2.6962674430229656
0 days 00:05:11,,-,2.66513308518975,47.9340482947796,2.85188037686717,-,35.0144503171616,1.07007053145495,46.87,99.55188,36.0136935328299,14.3455006506588,797.60983617663,725.759980306383,0.0,176.583936814205,0.0,2.696724117557275
0 days 00:05:12,,-,2.66513308518975,47.9340482947796,2.85188037686717,-,35.0144503171616,1.07007053145495,46.87,99.55188,36.2352518206567,14.3455006506588,797.60983617663,725.759980306383,0.0,176.583936814205,0.0,2.642479429487957
0 days 00:05:13,,-,2.57529640641691,46.3182806909517,2.81941226991254,-,36.2885412984461,1.09479136571905,46.15,99.5917,36.4530759496073,13.8619405084091,770.723892267547,701.295961387672,0.0,170.631620775589,0.0,2.6675919438948963
0 days 00:05:14,,-,2.57852537104672,46.3763555943654,2.81894457204258,-,36.7063365219396,1.09323902866942,49.58,101.24236,36.6673001350945,13.8793209215882,771.690243240304,702.175262057181,0.0,170.845562544326,0.0,2.7257752831451287
0 days 00:05:15,,-,2.73213568271253,49.1391309840383,2.92409327948141,-,35.9982121760343,1.07025917416309,48.0,104.736,36.8880435150102,14.7061527365528,817.662092152338,744.005899854954,0.0,181.023333298042,0.0,2.6083901288735563
0 days 00:05:16,,-,2.73213568271253,49.1391309840383,2.92409327948141,-,35.9982121760343,1.07025917416309,48.0,104.736,37.1151718739414,14.7061527365528,817.662092152338,744.005899854954,0.0,181.023333298042,0.0,2.268104731457909
0 days 00:05:17,,-,1.6023160302142,28.8186336369461,1.67830040010231,-,29.6813357060668,1.0474215875366,27.27,51.18579,37.2953380550452,8.62471963660395,479.534411795179,436.337253473429,0.0,106.164781867014,0.0,1.9998689995882197
0 days 00:05:18,,-,1.6023160302142,28.8186336369461,1.67830040010231,-,29.6813357060668,1.0474215875366,27.27,51.18579,37.4285420583216,8.62471963660395,479.534411795179,436.337253473429,0.0,106.164781867014,0.0,2.1278564439504892
0 days 00:05:19,,-,3.28125760401341,59.0154245326152,3.40097392720365,-,31.0704468540665,1.03648489013597,49.18,108.49108,37.6315330869664,17.661888389338,982.000994447195,893.540914449077,0.0,217.406548527756,0.0,2.572230202647483
0 days 00:05:20,,-,2.93867225203013,52.8538174825563,3.04697416103121,-,34.503548304835,1.03685402784412,50.42,108.10048,37.8900712096902,15.817868510146,879.473489164119,800.249236187189,0.0,194.707843354547,0.0,2.924376500491475
0 days 00:05:21,,-,2.65843638613924,47.8136040672525,2.82598926991864,-,36.3312812386933,1.06302685467781,48.78,103.07214,38.1227210937701,14.3094546081102,795.605676210929,723.936357989724,0.0,176.140233087524,0.0,2.930687882424448
0 days 00:05:22,,-,2.6811056080401,48.2213238856133,2.8867792944159,-,36.7728894021714,1.07671226592456,48.0,104.976,38.344664941262,14.431475282926,802.390025730687,730.109563422412,0.0,177.642229543166,0.0,2.7164371979445283
0 days 00:05:23,,-,2.6811056080401,48.2213238856133,2.8867792944159,-,36.7728894021714,1.07671226592456,48.0,104.976,38.5675510595205,14.431475282926,802.390025730687,730.109563422412,0.0,177.642229543166,0.0,2.5424441204031143
0 days 00:05:24,,-,2.47623940317512,44.5366799132216,2.72935107680448,-,37.9031203039791,1.10221615620235,48.38,100.29174,38.7819216920354,13.3287505103733,741.078528376757,674.321095058678,0.0,164.068392958316,0.0,2.5167545662765223
0 days 00:05:25,,-,2.58985800094246,46.5801798730659,2.81905645795016,-,37.6323489413446,1.08849846475146,48.78,103.95018,38.9924995189097,13.9403205956557,775.081825118456,705.261325299448,0.0,171.596429513248,0.0,2.574041177560123
0 days 00:05:26,,-,2.58323627075601,46.4610840064031,2.79614659800346,-,36.0988118104693,1.08241999760445,47.24,99.53468,39.2075247864983,13.9046780848835,773.100101519523,703.458118248957,0.0,171.157693004612,0.0,2.612707440389957
0 days 00:05:27,,-,2.59691201317911,46.7070505967467,2.74158619289251,-,35.8265507371208,1.05571008142717,46.15,99.17635,39.4228432617474,13.9782899329818,777.19292027379,707.182249928092,0.0,172.063807768392,0.0,2.5920384088725577
0 days 00:05:28,,-,2.59691201317911,46.7070505967467,2.74158619289251,-,35.8265507371208,1.05571008142717,46.15,99.17635,39.6387301840457,13.9782899329818,777.19292027379,707.182249928092,0.0,172.063807768392,0.0,2.541647990197357
0 days 00:05:29,,-,2.46125414561466,44.2671608923499,2.6466383510014,-,36.4324221290876,1.07532103326958,46.15,95.8074,39.848978340116,13.2480899897867,736.593803432143,670.240360669688,0.0,163.075513544936,0.0,2.5161589839991816
0 days 00:05:30,,-,2.48917568743427,44.7693468962998,2.60021899196392,-,36.1344361726075,1.04461047289278,47.24,96.22788,40.0547483190923,13.3983821078676,744.950045197441,677.843860004763,0.0,164.925513383154,0.0,2.5355806215820915
0 days 00:05:31,,-,2.6337584399898,47.3697561149245,2.81997870106644,-,35.7464369436874,1.07070514070279,48.38,100.58202,40.267688625944,14.1766216570989,788.220164134699,717.216143599326,0.0,174.50514442806,0.0,2.56743195319232
0 days 00:05:32,,-,2.6337584399898,47.3697561149245,2.81997870106644,-,35.7464369436874,1.07070514070279,48.38,100.58202,40.4866386715369,14.1766216570989,788.220164134699,717.216143599326,0.0,174.50514442806,0.0,2.5768271703867676
0 days 00:05:33,,-,2.49116523183079,44.805130068899,2.70222894048914,-,36.2517703948649,1.08472489337981,45.45,96.354,40.6996616759568,13.4090911454738,745.545467688344,678.385645970371,0.0,165.057334785978,0.0,2.5772436428117262
0 days 00:05:34,,-,2.58405000221541,46.475719464306,2.78366866115473,-,37.3264681090948,1.07725030814736,50.42,103.15932,40.9106184953098,13.9090581232557,773.34363165302,703.679710833294,0.0,171.211608475254,0.0,2.6019398794934117
0 days 00:05:35,,-,2.64039684286961,47.4891518501729,2.83323682702614,-,41.1389448117758,1.073034470056,57.14,116.22276,41.1277782882431,14.212353911282,790.206877467278,719.023890900987,0.0,174.944985620678,0.0,2.6394118206439057
0 days 00:05:36,,-,2.76710688521053,49.7681094462326,3.01495125248615,-,39.0242099346243,1.08956804979247,50.84,114.74588,41.3525470388298,14.8943907690088,828.12812675689,753.529138817122,0.0,183.340423069859,0.0,2.6406541735029427
0 days 00:05:37,,-,2.47316144501845,44.4813209535693,2.66312485407776,-,36.8268396644524,1.07680995085943,47.24,97.36164,41.5703644689332,13.3121829134362,740.157369987053,673.482915958512,0.0,163.864456437594,0.0,2.5905887823521407
0 days 00:05:38,,-,2.53615785254252,45.6143498658726,2.74562476383002,-,36.3590459905942,1.08259222156756,48.38,98.64682,41.7785822522989,13.6512710475889,759.010670245944,690.63788346768,0.0,168.038414469022,0.0,2.5324299132922916
0 days 00:05:39,,-,2.53615785254252,45.6143498658726,2.74562476383002,-,36.3590459905942,1.08259222156756,48.38,98.64682,41.9894185495894,13.6512710475889,759.010670245944,690.63788346768,0.0,168.038414469022,0.0,2.5133183581794114
0 days 00:05:40,,-,2.54751502743708,45.8186156013864,2.76194695127731,-,36.614755554098,1.08417297701123,48.38,99.71118,42.200726920158,13.7124028389974,762.409597848255,693.730630720573,0.0,168.790907717901,0.0,2.5357939458538152
0 days 00:05:41,,-,2.56998626361963,46.222774525533,2.79163604598167,-,37.031240729653,1.08624551247595,48.78,101.65752,42.4134414052805,13.8333578243485,769.134695033776,699.849921355602,0.0,170.279786217908,0.0,2.568852339429125
0 days 00:05:42,,-,2.55194405316668,45.8982743375301,2.75280845617611,-,36.2579539646188,1.07871034741541,43.79,98.35234,42.6263399876556,13.7362427709838,763.735098066699,694.936727948568,0.0,169.084362031282,0.0,2.5795052671930456
0 days 00:05:43,,-,2.55194405316668,45.8982743375301,2.75280845617611,-,36.2579539646188,1.07871034741541,43.79,98.35234,42.8384886260075,13.7362427709838,763.735098066699,694.936727948568,0.0,169.084362031282,0.0,2.546195033510519
0 days 00:05:44,,-,2.45402640445677,44.1371655477836,2.67478182791987,-,36.5802095026241,1.08995641736462,44.44,95.67932,43.0465672112133,13.2091855290454,734.430715414923,668.272126771892,0.0,162.596624518709,0.0,2.470695189405036
0 days 00:05:45,,-,2.50679842621016,45.0863026296792,2.67946116435591,-,36.1952796249255,1.06887779102637,44.11,96.6009,43.2527692695268,13.4932392885393,750.224104442787,682.642824310902,0.0,166.093144601193,0.0,2.396016823032161
0 days 00:05:46,,-,2.30587998501517,41.4726616009922,2.41431887730512,-,35.4613425379388,1.04702711892841,44.44,87.68012,43.4528134614243,12.4117639787662,690.094077219402,627.929397527381,0.0,152.780875310798,0.0,2.3844072440934165
0 days 00:05:47,,-,2.30587998501517,41.4726616009922,2.41431887730512,-,35.4613425379388,1.04702711892841,44.44,87.68012,43.644506260652,12.4117639787662,690.094077219402,627.929397527381,0.0,152.780875310798,0.0,2.4415114382564482
0 days 00:05:48,,-,2.62223528852394,47.1625051892795,2.7531547118633,-,34.8008015906795,1.04992664995102,46.87,97.4896,43.8493487107882,14.1145964705258,784.771563761233,714.078198170859,0.0,173.74165405617,0.0,2.4861417569453814
0 days 00:05:49,,-,2.58330674511391,46.4623515308256,2.68161588778015,-,34.9209594139864,1.03805554367564,44.77,96.16596,44.0657227047535,13.9050574242691,773.12119278936,703.477309586485,0.0,171.162362429802,0.0,2.448863663868925
0 days 00:05:50,,-,2.2422014219415,40.3273637039839,2.35825956687329,-,32.5099874108909,1.05176080248459,41.37,78.39615,44.266300179351,12.0690040344007,671.036624312681,610.588667738276,0.0,148.561719644349,0.0,2.3815203338865034
0 days 00:05:51,,-,2.2422014219415,40.3273637039839,2.35825956687329,-,32.5099874108909,1.05176080248459,41.37,78.39615,44.4526992416601,12.0690040344007,671.036624312681,610.588667738276,0.0,148.561719644349,0.0,2.3975727132918245
0 days 00:05:52,,-,2.71494115558765,48.8298768990584,2.74704067679555,-,34.7826175921519,1.01182328432491,47.24,100.71568,44.6587482431329,14.6136004728672,812.516186291417,739.323544689699,0.0,179.884074133747,0.0,2.5108808999682064
0 days 00:05:53,,-,2.60819944376076,46.9100619381431,2.68015132428487,-,35.4083351336192,1.02758680157541,48.0,98.736,44.8800103488805,14.0390463145873,780.570975091055,710.25600464682,0.0,172.81167996273,0.0,2.610943985896281
0 days 00:05:54,,-,2.54506529450513,45.7745556565672,2.68615770575531,-,35.1634200478936,1.05543763908722,45.8,95.5846,45.0942113804299,13.6992167637637,761.67645206526,693.063527777637,0.0,168.628595566335,0.0,2.607060135066534
0 days 00:05:55,,-,2.54506529450513,45.7745556565672,2.68615770575531,-,35.1634200478936,1.05543763908722,45.8,95.5846,45.3057881726703,13.6992167637637,761.67645206526,693.063527777637,0.0,168.628595566335,0.0,2.5336243471949462
0 days 00:05:56,,-,2.50821068029342,45.1117028829753,2.63729358778015,-,34.5206966385578,1.05146414075218,44.77,92.53959,45.5158330629451,13.5008409696647,750.646757913359,683.027404541192,0.0,166.18671643338,0.0,2.4949162229666397
0 days 00:05:57,,-,2.49678419246914,44.9061905120348,2.66199902160946,-,35.6166625326387,1.06617104899921,46.51,95.11295,45.7238710969093,13.4393360904416,747.227086628555,679.915782226941,0.0,165.429630712151,0.0,2.5459450579583693
0 days 00:05:58,,-,2.70688786763808,48.685033590613,2.82437352033826,-,35.7532948287386,1.0434024822767,49.58,103.3743,45.940167363399,14.5702523758576,810.106032097682,737.130500696453,0.0,179.350486787458,0.0,2.6461709556313506
0 days 00:05:59,,-,2.68930225639401,48.3687456185974,2.83075149839561,-,37.4120684132052,1.05259700417284,50.84,107.37408,46.164465851777,14.4755950400022,804.843084224123,732.341646833546,0.0,178.185315531276,0.0,2.7112136769164414
0 days 00:06:00,,-,2.68930225639401,48.3687456185974,2.83075149839561,-,37.4120684132052,1.05259700417284,50.84,107.37408,46.3880333751726,14.4755950400022,804.843084224123,732.341646833546,0.0,178.185315531276,0.0,2.693349470306273
0 days 00:06:01,,-,2.65048835133367,47.6706538009653,2.85555015689629,-,38.4275523975611,1.07736755585416,49.18,108.39272,46.609987556556,14.2666730528069,793.227021736065,721.771976174791,0.0,175.613619507248,0.0,2.614968840508265
0 days 00:06:02,,-,2.4452794295683,43.979845855545,2.63961408226848,-,39.4161578568613,1.07947339283613,49.58,102.97766,46.8217986647843,13.1621035522949,731.812957507598,665.89018030998,0.0,162.017075501212,0.0,2.5374438562977244
0 days 00:06:03,,-,2.62587370012717,47.2279442468915,2.81398073129304,-,38.2071689111099,1.07163597821051,49.18,106.86814,47.0325866383693,14.1341807968439,785.860452304519,715.068998048051,0.0,173.9827245859,0.0,2.5066615467364834
0 days 00:06:04,,-,2.43397778725393,43.7765789074447,2.61264545869524,-,38.5738935218167,1.07340562940917,48.0,100.272,47.2429048469481,13.1012706737886,728.430649462649,662.812555500513,0.0,161.268261678957,0.0,2.5229223761367194
0 days 00:06:05,,-,2.56913530713229,46.2074695527391,2.71508885407776,-,35.9475811739504,1.05681037761627,47.24,98.63712,47.4508646627554,13.8287774163716,768.880024350262,699.618191778221,0.0,170.223404325601,0.0,2.549342303394239
0 days 00:06:06,,-,2.56913530713229,46.2074695527391,2.71508885407776,-,35.9475811739504,1.05681037761627,47.24,98.63712,47.6644424472972,13.8287774163716,768.880024350262,699.618191778221,0.0,170.223404325601,0.0,2.54765901093741
0 days 00:06:07,,-,2.50460802331742,45.0469068941982,2.69248148008654,-,36.9938605711547,1.07501112150886,49.18,99.19606,47.8753380853826,13.4814490982867,749.568569864739,682.04634124252,0.0,165.948014900856,0.0,2.5190519116459607
0 days 00:06:08,,-,2.55446367455832,45.9435912690345,2.68162558152187,-,36.7322624058156,1.04978027608302,49.99,100.4799,48.0856238811658,13.7498050319133,764.48915977438,695.622862679228,0.0,169.251304788133,0.0,2.5110389834109044
0 days 00:06:09,,-,2.51009825237686,45.1456520211665,2.73381009019914,-,37.2862695360135,1.08912473350812,46.15,99.73015,48.2961378842676,13.5110011251562,751.211662558686,683.541421753208,0.0,166.311781448469,0.0,2.561959085331287
0 days 00:06:10,,-,2.59066004519456,46.5946051293986,2.74992306082082,-,36.7831974622681,1.06147584509271,49.58,101.8869,48.5081564287277,13.9446377257849,775.321857553638,705.479735263229,0.0,171.649570623657,0.0,2.627394294389332
0 days 00:06:11,,-,2.59066004519456,46.5946051293986,2.74992306082082,-,36.7831974622681,1.06147584509271,49.58,101.8869,48.7235236113814,13.9446377257849,775.321857553638,705.479735263229,0.0,171.649570623657,0.0,2.59751551982602
0 days 00:06:12,,-,2.54872443756166,45.8403675820442,2.64270348924824,-,35.912740762029,1.03687297469337,46.51,97.71751,48.9371476950737,13.7189126804103,762.771545030815,694.059973173703,0.0,168.871039701631,0.0,2.438569329790445
0 days 00:06:13,,-,2.54872443756166,45.8403675820442,2.64270348924824,-,35.912740762029,1.03687297469337,46.51,97.71751,49.1490286798045,13.7189126804103,762.771545030815,694.059973173703,0.0,168.871039701631,0.0,2.2956032234526353
0 days 00:06:14,,-,1.58020946013999,28.4210334557553,1.60112475651967,-,31.1203996941287,1.01323577469143,30.45,53.2266,49.3206522902742,8.50572752429793,472.918450350965,430.317267473159,0.0,104.700065078627,0.0,2.3617036371649323
0 days 00:06:15,,-,3.24589051051213,58.3793257286354,3.20702869504696,-,32.4377546497672,0.988027379438919,54.05,112.47805,49.5212543638293,17.471519410898,971.416479245926,883.909867794927,0.0,215.063228173948,0.0,2.6270097016541065
0 days 00:06:16,,-,2.76460125986275,49.7230442421357,2.80522841539907,-,34.7583217135518,1.01469548470738,53.09,103.15387,49.771086965631,14.8809038440006,827.378253726432,752.84681544154,0.0,183.17440765001,0.0,2.859583683559045
0 days 00:06:17,,-,2.90412685766109,52.2324974399477,2.98186072024598,-,35.2976040731767,1.02676668974698,51.28,109.32896,50.006713790958,15.6319224573383,869.134888628009,790.841951846953,0.0,192.41896638612,0.0,2.8740002598302814
0 days 00:06:18,,-,2.56715297868187,46.171816163343,2.75724483890589,-,37.3429829839057,1.07404773373561,42.55,101.5243,50.2341334645755,13.8181072197374,768.2867614174,699.07837083452,0.0,170.092061030297,0.0,2.720272855113487
0 days 00:06:19,,-,2.56715297868187,46.171816163343,2.75724483890589,-,37.3429829839057,1.07404773373561,42.55,101.5243,50.4475464538581,13.8181072197374,768.2867614174,699.07837083452,0.0,170.092061030297,0.0,2.567000931116129
0 days 00:06:20,,-,2.61524086494048,47.0367062039655,2.75104068594128,-,36.7608357948276,1.05192631501798,50.84,102.90016,50.6629582682282,14.0769478785567,782.678302047754,712.173500521651,0.0,173.278223971205,0.0,2.5011428147661103
0 days 00:06:21,,-,2.53676696220226,45.6253050755803,2.6685032220447,-,36.4201053453461,1.05193076928441,48.78,98.87706,50.8771070549052,13.6545496767383,759.192962026652,690.803754139249,0.0,168.078772296654,0.0,2.5051441772864003
0 days 00:06:22,,-,2.43432992985008,43.7829124073756,2.52471165407776,-,36.1141022512976,1.0371279682016,47.24,94.19656,51.0837360825784,13.1031661370473,728.536037219828,662.908449775013,0.0,161.291593619225,0.0,2.5477374535228514
0 days 00:06:23,,-,2.60338994907532,46.8235602351676,2.70957762940231,-,36.8291119945574,1.04078823472631,53.09,102.94151,51.2931343668758,14.013158448228,779.131609721476,708.946299406364,0.0,172.493016887193,0.0,2.6083595519890013
0 days 00:06:24,,-,2.68774088654556,48.3406634270783,2.75174160278857,-,38.5869971763895,1.0238120856677,55.55,111.1,51.5130659521167,14.4671907196696,804.375804013631,731.916459905072,0.0,178.081863723862,0.0,2.6455091105230144
0 days 00:06:25,,-,2.68774088654556,48.3406634270783,2.75174160278857,-,38.5869971763895,1.0238120856677,55.55,111.1,51.7365036754539,14.4671907196696,804.375804013631,731.916459905072,0.0,178.081863723862,0.0,2.622302866183964
0 days 00:06:26,,-,2.51517071590301,45.2368833795504,2.6734161243913,-,38.5596211767202,1.06291636885231,52.17,103.92264,51.9527683326972,13.5383044629217,752.729728138445,684.922737774272,0.0,166.647868071599,0.0,2.5667234513688637
0 days 00:06:27,,-,2.47833277580729,44.5743305001311,2.61703988044443,-,38.1341202128172,1.0559679095524,51.28,101.32928,52.1603287149589,13.3400184198911,741.705024145947,674.891155176403,0.0,164.207093716886,0.0,2.551743537745726
0 days 00:06:28,,-,2.67871177416775,48.1782693195638,2.85542064030359,-,39.5377363930486,1.06596785359289,59.4,113.8104,52.3746868584769,14.4185900932279,801.673609183473,729.457682721329,0.0,177.48362110008,0.0,2.6031033555289866
0 days 00:06:29,,-,2.64330128571565,47.5413900308571,2.81188021410067,-,40.6083107438653,1.06377590375188,60.0,115.32,52.5959020968251,14.2279875345968,791.076106923581,719.814818901716,0.0,175.137425523532,0.0,2.66456942665393
0 days 00:06:30,,-,2.7087011972167,48.7176474319551,2.87087093150659,-,39.9716181730391,1.05986992380574,56.07,115.72848,52.8183638780309,14.5800129093163,810.648717757987,737.624300441982,0.0,179.470632710945,0.0,2.669755936949828
0 days 00:06:31,,-,2.60619835394663,46.8740711141481,2.81990692010394,-,40.0677867982946,1.08200011554519,54.05,111.61325,53.0392834356828,14.0282751319436,779.972097336062,709.711074672344,0.0,172.679093594244,0.0,2.6201779140594854
0 days 00:06:32,,-,2.50804692875352,45.1087577113942,2.73485411726609,-,38.590282697821,1.09043179611687,49.18,103.32718,53.2518625812907,13.4999595510837,750.597751040252,682.9828122786,0.0,166.175866734453,0.0,2.5713885708042903
0 days 00:06:33,,-,2.6129996502913,46.9963965879729,2.80106466326505,-,38.727035416449,1.07197284276436,53.57,108.31854,53.4647244301491,14.0648841859829,782.007560740648,711.563180568515,0.0,173.129727632242,0.0,2.559424413446502
0 days 00:06:34,,-,2.56805290211711,46.1880018366387,2.80932696827442,-,39.1054638777921,1.09395214014415,54.05,107.61355,53.6800804922969,13.8229512000615,768.55608672342,699.323434924665,0.0,170.151687329602,0.0,2.568499977441395
0 days 00:06:35,,-,2.56899207681219,46.2048934678452,2.74861452254331,-,39.3015614611337,1.06991942378974,54.05,108.15405,53.8936073319782,13.8280064565041,768.83715898163,699.579187784435,0.0,170.213914302782,0.0,2.5699863657508533
0 days 00:06:36,,-,2.56899207681219,46.2048934678452,2.74861452254331,-,39.3015614611337,1.06991942378974,54.05,108.15405,54.1071732094731,13.8280064565041,768.83715898163,699.579187784435,0.0,170.213914302782,0.0,2.5665387069290824
0 days 00:06:37,,-,2.57093203300458,46.2397847662695,2.80160593282282,-,38.2664025096865,1.08972384211521,49.99,105.02899,54.3208197233487,13.8384485777531,769.417740923073,700.107470058896,0.0,170.342450135984,0.0,2.5798807692513166
0 days 00:06:38,,-,2.59819341888525,46.7300974619649,2.77546965275626,-,37.7564808250839,1.06823057613127,51.28,104.91888,54.5356800226424,13.9851873020075,777.576413991618,707.531197973207,0.0,172.14870996915,0.0,2.602983623158278
0 days 00:06:39,,-,2.53619547426158,45.615026515496,2.67104386505463,-,38.7805439281594,1.05316955737898,51.28,105.17528,54.7490964592407,13.6514735524463,759.021929516012,690.6481284863,0.0,168.040907174282,0.0,2.590119245565471
0 days 00:06:40,,-,2.60742473300458,46.8961282914493,2.75250934884463,-,37.5966327077974,1.05564287781871,49.99,104.67906,54.9628966054109,14.0348763113261,780.339122909733,710.045038047716,0.0,172.760349889955,0.0,2.5187384464459424
0 days 00:06:41,,-,2.60742473300458,46.8961282914493,2.75250934884463,-,37.5966327077974,1.05564287781871,49.99,104.67906,55.1796574728859,14.0348763113261,780.339122909733,710.045038047716,0.0,172.760349889955,0.0,2.450119466344417
0 days 00:06:42,,-,2.04815605492692,36.8373391173906,2.15088309871883,-,35.1912637841319,1.05015586753988,43.16,77.81748,55.3731717318821,11.0245241342284,612.963541863097,557.746893147111,0.0,135.704840181779,0.0,2.4781395153970527
0 days 00:06:43,,-,2.85863663519124,51.4143279710655,2.96961842791936,-,36.15888732675,1.03882332975163,55.04,110.68544,55.5771278857389,15.387064135003,855.520765906168,778.45420913072,0.0,189.404917063435,0.0,2.6038931380374493
0 days 00:06:44,,-,2.8165719733725,50.6577693052608,2.94829725094957,-,37.1092807100715,1.0467679430252,55.04,111.84128,55.8130240796965,15.1606444350474,842.931830588634,766.99930344409,0.0,186.617835387856,0.0,2.7205139636938016
0 days 00:06:45,,-,2.6442269173792,47.5580380823596,2.80015407265342,-,38.871701715326,1.05896890098554,56.6,110.3134,56.0400081014561,14.2329698935286,791.353126080193,720.066883769184,0.0,175.198755174984,0.0,2.748069769973529
0 days 00:06:46,,-,2.70784697437283,48.7022837117415,2.87207857071379,-,36.9868205064273,1.06065025014163,54.05,107.3433,56.2624728508468,14.5754149196584,810.393069533008,737.391681381496,0.0,179.414034399391,0.0,2.7156934130107198
0 days 00:06:47,,-,2.57508811461751,46.3145344355667,2.74015500528078,-,37.5307079596207,1.06410145335465,54.54,103.8987,56.4820637710004,13.8608193448318,770.661555572646,701.23924007305,0.0,170.617819969112,0.0,2.675212245739945
0 days 00:06:48,,-,2.75840283616477,49.6115618015246,2.9501062124875,-,39.257362478122,1.06949796230244,58.82,116.11068,56.7037561003182,14.8475398474007,825.523215515479,751.158881774746,0.0,182.763718193369,0.0,2.610747144054817
0 days 00:06:49,,-,2.49431049458087,44.8616995428215,2.6996176570069,-,40.2487822659261,1.08231018667166,55.04,107.71328,56.9220908203501,13.4260210200375,746.486768714087,679.242153228582,0.0,165.26573071255,0.0,2.5004259542373455
0 days 00:06:50,,-,2.49431049458087,44.8616995428215,2.6996176570069,-,40.2487822659261,1.08231018667166,55.04,107.71328,57.129448256104,13.4260210200375,746.486768714087,679.242153228582,0.0,165.26573071255,0.0,2.413988969105684
0 days 00:06:51,,-,2.1068880886225,37.893670658678,2.18963350142931,-,34.0907143515915,1.0392737579436,41.09,77.29029,57.3207020598466,11.3406586013124,630.540618232969,573.740600874177,0.0,139.596253254058,0.0,2.4568933638083594
0 days 00:06:52,,-,2.9555797760785,53.1579096416997,3.11200389479826,-,35.8497344100062,1.0529250199862,58.25,113.704,57.5311290209831,15.9088759343474,884.533501949715,804.85343565046,0.0,195.828086532959,0.0,2.621173669857656
0 days 00:06:53,,-,2.66243873675265,47.8855887905153,2.83661277895821,-,37.5572961058859,1.06541898590989,58.82,107.81706,57.7646480466557,14.3309978937525,796.803482892638,725.026264500776,0.0,176.405417153474,0.0,2.7692229381017484
