t,Marker,P,V'O2,V'O2/kg,V'CO2,HF,V'E/V'O2,RER,AF,V'E,W,EU/kg,EU,EUKH,EUFett,CHO,Fett,V'O2_filtered
0 days 00:04:40,,-,2.87592065959026,49.7564127956792,3.10864010398842,-,37.6653297575438,1.08091998074499,55.55,116.3217,34.3531576356478,14.8908902445571,860.693456135403,783.160935889377,0.0,190.550106055809,0.0,2.837870112412131
0 days 00:04:41,,-,2.79593530375384,48.372583109928,3.0374127350166,-,36.85802023446,1.08636731720457,58.82,111.52272,34.5889144732748,14.4767435082902,836.755774779172,761.379595738212,0.0,185.250509911974,0.0,2.8160478057182576
0 days 00:04:42,,-,2.8288789794064,48.9425428963045,3.09995962401027,-,37.1718764802251,1.09582617233797,52.63,112.73346,34.8227159725032,14.6473186793259,846.615019665034,770.350705483421,0.0,187.433261674798,0.0,2.793850494521631
0 days 00:04:43,,-,2.76635826012942,47.8608695524121,3.07912832945975,-,37.8536654160987,1.11306202592708,54.54,112.57056,35.0552880698715,14.3236000239938,827.90408138684,753.325275780359,0.0,183.290821357752,0.0,2.7932360367819493
0 days 00:04:44,,-,2.81752102707602,48.746038530727,3.10097507608099,-,37.9848877689005,1.10060405806417,57.14,115.25138,35.2873880616467,14.5885096781142,843.215859394998,767.257746521851,0.0,186.680716915292,0.0,2.81518009539144
0 days 00:04:45,,-,2.75619016207411,47.6849509009362,2.99412237857812,-,39.4728061572243,1.08632648783746,57.14,117.02272,35.5190654054109,14.2709518288384,824.86101570686,750.556333889471,0.0,182.617112868485,0.0,2.826824756083015
0 days 00:04:46,,-,2.95084536641649,51.0526880002853,3.18803864071962,-,37.5754694779727,1.08038146525827,56.6,119.0298,35.7562845197744,15.2788340434358,883.116607710587,803.564177308292,0.0,195.514398371847,0.0,2.7982087912102824
0 days 00:04:47,,-,2.69499119494415,46.6261452412483,2.96979811387493,-,37.5300669589372,1.10196950529795,49.58,108.28272,35.9909598327703,13.9540769179908,806.545645859866,733.890839237128,0.0,178.562247989569,0.0,2.7545647689196566
0 days 00:04:48,,-,2.6949857744051,46.6260514602958,2.96979229936186,-,37.5301424447507,1.10196956420574,49.58,108.28272,36.215000064643,13.9540488516212,806.544023623705,733.889363134363,0.0,178.561888840478,0.0,2.755641325150164
0 days 00:04:49,,-,2.84001514521488,49.1352101248249,3.19432997990442,-,37.2160691389563,1.12475807929635,47.61,112.55004,36.445068374118,14.7049793182751,849.9478045963,773.383268293423,0.0,188.171111506916,0.0,2.8010499146652776
0 days 00:04:50,,-,2.69391737963235,46.6075671216669,2.94963312995957,-,36.2364639457957,1.09492338267706,45.11,104.11388,36.6750922746069,13.9485169363906,806.224278923375,733.598421502391,0.0,178.491100122236,0.0,2.799332827901232
0 days 00:04:51,,-,2.85476782524943,49.3904468036233,3.10354658748778,-,37.3449353944169,1.0871450070433,51.28,113.99544,36.9057293862234,14.7813654795118,854.362924715783,777.400667961318,0.0,189.148581012486,0.0,2.6922593419905136
0 days 00:04:52,,-,2.85476782524943,49.3904468036233,3.10354658748778,-,37.3449353944169,1.0871450070433,51.28,113.99544,37.1430524208667,14.7813654795118,854.362924715783,777.400667961318,0.0,189.148581012486,0.0,2.587272517601698
0 days 00:04:53,,-,1.93161468900055,33.418939256065,1.99243880361168,-,27.5815877272948,1.03148874097794,32.25,57.921,37.3420035953192,10.0014797810102,578.085531342392,526.010744618688,0.0,127.98314954226,0.0,2.663169293461867
0 days 00:04:54,,-,3.31175707402292,57.296835190708,3.50541148129375,-,32.3800319900087,1.05847482256166,47.24,114.03736,37.5599500229687,17.1475561891673,991.12874773387,901.846426423871,0.0,219.427354361039,0.0,2.9178623239639756
0 days 00:04:55,,-,3.31175707402292,57.296835190708,3.50541148129375,-,32.3800319900087,1.05847482256166,47.24,114.03736,37.8352635640059,17.1475561891673,991.12874773387,901.846426423871,0.0,219.427354361039,0.0,3.1261084404812736
0 days 00:04:56,,-,3.01199191344437,52.1105867377918,3.23589351806814,-,35.3502609103092,1.07433672169715,49.18,113.55662,38.098117041398,15.595437534422,901.416289489594,820.215397096665,0.0,199.56579004785,0.0,3.1091401169494706
0 days 00:04:57,,-,2.7417106726107,47.4344407026072,2.94642238716935,-,37.5943388300169,1.07466568832506,51.28,110.45712,38.3372759225652,14.1959801888253,820.527654914105,746.613328549058,0.0,181.65774417252,0.0,2.936824415919447
